time,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,weathercode,windspeed_10m_max,city
2019-08-16,25.6,19.8,28.7,22.2,0.9,0.9,53.0,15.3,New York
2019-08-17,27.7,21.3,32.8,25.1,2.8,2.8,61.0,13.4,New York
2019-08-18,27.8,22.1,32.0,26.2,13.5,13.5,65.0,13.8,New York
2019-08-19,31.4,22.3,35.8,26.2,1.9,1.9,61.0,14.2,New York
2019-08-20,28.9,22.2,32.8,25.2,0.0,0.0,3.0,14.9,New York
2019-08-21,30.7,23.3,33.4,28.0,7.5,7.5,63.0,25.8,New York
2019-08-22,31.7,22.7,34.2,26.3,5.3,5.3,63.0,16.6,New York
2019-08-23,23.3,18.4,27.9,19.3,16.8,16.8,63.0,18.5,New York
2019-08-24,23.7,16.9,23.3,16.1,0.0,0.0,3.0,16.6,New York
2019-08-25,23.6,17.6,21.7,16.8,0.0,0.0,3.0,23.7,New York
2019-08-26,23.0,14.7,23.9,13.4,0.0,0.0,3.0,17.6,New York
2019-08-27,21.3,16.4,21.4,17.2,0.0,0.0,3.0,13.0,New York
2019-08-28,23.3,17.9,25.9,19.8,11.3,11.3,61.0,14.3,New York
2019-08-29,27.4,17.8,27.1,17.9,0.0,0.0,3.0,21.1,New York
2019-08-30,30.5,15.7,30.8,15.6,0.0,0.0,2.0,20.9,New York
2019-08-31,27.4,19.0,27.3,18.8,0.0,0.0,3.0,15.2,New York
2019-09-01,24.3,17.2,24.5,16.8,0.0,0.0,3.0,20.4,New York
2019-09-02,25.2,20.0,28.0,20.6,8.4,8.4,61.0,17.5,New York
2019-09-03,26.2,17.8,28.8,19.2,0.0,0.0,3.0,13.6,New York
2019-09-04,31.0,18.1,31.3,19.5,1.8,1.8,53.0,27.2,New York
2019-09-05,23.8,17.0,24.8,16.6,0.0,0.0,3.0,20.5,New York
2019-09-06,20.2,15.7,19.3,13.3,1.7,1.7,53.0,29.5,New York
2019-09-07,24.1,13.6,22.0,11.4,8.1,8.1,63.0,22.3,New York
2019-09-08,25.8,15.1,25.5,14.9,0.0,0.0,3.0,15.9,New York
2019-09-09,24.0,16.4,25.7,15.6,1.5,1.5,53.0,13.9,New York
2019-09-10,23.6,17.6,24.8,19.5,0.6,0.6,51.0,21.6,New York
2019-09-11,31.8,19.1,35.6,19.9,0.1,0.1,51.0,22.4,New York
2019-09-12,25.8,17.0,28.8,15.8,7.8,7.8,61.0,20.2,New York
2019-09-13,19.7,14.2,17.3,13.2,0.0,0.0,3.0,20.7,New York
2019-09-14,23.3,16.4,23.7,15.8,0.0,0.0,3.0,26.9,New York
2019-09-15,27.1,19.3,28.3,20.9,0.5,0.5,51.0,9.0,New York
2019-09-16,24.6,19.1,26.9,20.3,0.8,0.8,51.0,11.5,New York
2019-09-17,23.2,15.2,21.6,14.9,0.0,0.0,3.0,17.9,New York
2019-09-18,19.9,12.7,17.4,11.3,0.3,0.3,51.0,16.4,New York
2019-09-19,20.0,10.6,19.2,8.6,0.0,0.0,0.0,9.8,New York
2019-09-20,24.9,10.9,23.7,9.3,0.0,0.0,3.0,13.0,New York
2019-09-21,27.0,13.9,28.0,13.6,0.0,0.0,3.0,10.1,New York
2019-09-22,27.3,15.0,29.1,15.1,0.0,0.0,3.0,20.5,New York
2019-09-23,30.9,20.7,31.8,21.7,0.1,0.1,51.0,20.7,New York
2019-09-24,24.9,16.0,24.7,15.1,0.7,0.7,51.0,25.0,New York
2019-09-25,25.0,12.9,24.7,12.2,0.0,0.0,3.0,20.1,New York
2019-09-26,27.9,15.3,28.5,15.4,0.7,0.7,53.0,19.0,New York
2019-09-27,21.9,12.6,22.1,12.2,0.0,0.0,3.0,15.5,New York
2019-09-28,27.0,16.3,28.0,16.9,0.0,0.0,3.0,19.9,New York
2019-09-29,24.4,16.8,23.9,14.8,0.0,0.0,3.0,18.6,New York
2019-09-30,20.3,15.6,19.3,12.5,0.2,0.2,51.0,17.4,New York
2019-10-01,27.7,16.4,28.7,16.8,0.3,0.3,51.0,20.4,New York
2019-10-02,32.1,17.6,32.8,15.9,2.3,2.3,61.0,26.0,New York
2019-10-03,16.0,12.7,15.1,10.2,10.0,10.0,61.0,23.7,New York
2019-10-04,18.3,10.4,15.7,7.0,0.6,0.6,51.0,30.2,New York
2019-10-05,14.3,7.4,12.9,3.8,0.0,0.0,3.0,17.0,New York
2019-10-06,21.0,13.0,19.7,11.6,2.1,2.1,53.0,23.8,New York
2019-10-07,25.2,15.6,25.6,14.8,4.6,4.6,61.0,29.9,New York
2019-10-08,18.3,14.2,15.5,11.5,2.1,2.1,53.0,20.5,New York
2019-10-09,14.3,11.5,11.1,8.8,13.3,13.3,63.0,23.9,New York
2019-10-10,20.1,11.1,16.4,7.5,0.6,0.6,51.0,25.9,New York
2019-10-11,17.0,11.7,12.6,7.0,0.0,0.0,3.0,28.0,New York
2019-10-12,19.9,11.0,20.0,8.3,0.0,0.0,3.0,19.0,New York
2019-10-13,17.6,10.3,16.5,8.7,0.1,0.1,51.0,15.1,New York
2019-10-14,22.2,11.8,19.2,11.4,0.2,0.2,51.0,17.6,New York
2019-10-15,16.5,9.0,14.9,6.6,0.0,0.0,3.0,14.9,New York
2019-10-16,18.5,11.7,15.9,5.2,28.7,28.7,63.0,49.9,New York
2019-10-17,13.7,9.9,7.6,3.7,0.5,0.5,51.0,44.1,New York
2019-10-18,14.8,7.9,9.7,4.6,0.0,0.0,3.0,28.3,New York
2019-10-19,15.3,5.2,12.7,2.6,0.0,0.0,3.0,10.6,New York
2019-10-20,15.2,6.6,14.6,4.4,10.8,10.8,61.0,16.8,New York
2019-10-21,18.5,9.5,16.7,6.3,2.3,2.3,55.0,18.7,New York
2019-10-22,16.6,10.9,15.5,9.2,6.8,6.8,63.0,27.5,New York
2019-10-23,17.8,11.0,16.5,7.7,4.1,4.1,61.0,22.5,New York
2019-10-24,17.8,6.6,14.8,3.8,0.0,0.0,1.0,18.7,New York
2019-10-25,16.7,8.3,15.5,6.1,0.0,0.0,3.0,12.7,New York
2019-10-26,16.3,9.9,14.4,8.2,0.1,0.1,51.0,13.1,New York
2019-10-27,20.6,12.8,21.6,10.8,29.2,29.2,65.0,34.2,New York
2019-10-28,17.5,10.8,16.3,8.6,0.0,0.0,3.0,17.1,New York
2019-10-29,15.9,12.2,15.3,11.0,2.1,2.1,51.0,13.8,New York
2019-10-30,18.4,12.9,18.7,12.5,0.8,0.8,51.0,11.6,New York
2019-10-31,20.7,15.5,20.1,15.0,22.2,22.2,63.0,39.7,New York
2019-11-01,20.9,6.6,17.5,1.2,5.7,5.7,63.0,46.0,New York
2019-11-02,10.4,3.2,7.9,0.4,0.0,0.0,3.0,11.3,New York
2019-11-03,10.9,4.4,6.4,1.1,0.0,0.0,3.0,18.4,New York
2019-11-04,12.6,2.6,8.1,-0.4,0.0,0.0,3.0,20.1,New York
2019-11-05,15.1,7.0,14.0,4.7,0.6,0.6,51.0,15.1,New York
2019-11-06,11.5,5.5,7.8,2.6,0.0,0.0,1.0,15.3,New York
2019-11-07,13.8,5.2,11.1,1.7,4.0,4.0,61.0,21.1,New York
2019-11-08,4.9,-0.8,-0.1,-5.8,0.1,0.1,51.0,31.9,New York
2019-11-09,4.6,-3.5,-0.1,-7.2,0.0,0.0,3.0,14.0,New York
2019-11-10,10.9,-0.0,6.9,-3.6,0.0,0.0,3.0,15.3,New York
2019-11-11,13.9,3.9,12.1,0.9,0.0,0.0,3.0,12.8,New York
2019-11-12,12.0,-2.8,8.6,-9.3,3.8,2.9,73.0,26.3,New York
2019-11-13,1.0,-4.9,-4.9,-11.6,0.0,0.0,3.0,26.0,New York
2019-11-14,6.0,-3.2,1.6,-7.2,0.0,0.0,3.0,14.3,New York
2019-11-15,10.2,-1.2,5.4,-4.7,0.0,0.0,3.0,20.3,New York
2019-11-16,4.3,-1.3,-1.1,-8.2,0.0,0.0,1.0,28.2,New York
2019-11-17,4.2,-2.6,-1.9,-8.4,0.0,0.0,3.0,26.7,New York
2019-11-18,4.9,2.5,1.7,-2.2,8.8,8.8,63.0,21.0,New York
2019-11-19,10.9,3.6,7.8,1.1,4.1,4.1,61.0,12.4,New York
2019-11-20,8.2,3.1,3.6,-0.5,0.0,0.0,3.0,18.8,New York
2019-11-21,10.7,1.5,8.0,-1.7,0.0,0.0,3.0,17.1,New York
2019-11-22,11.4,3.2,7.5,-1.8,3.0,3.0,61.0,28.7,New York
2019-11-23,6.9,-0.7,2.9,-4.3,1.2,1.2,55.0,15.0,New York
2019-11-24,7.3,3.5,3.7,-1.3,23.6,23.6,63.0,28.4,New York
2019-11-25,10.6,1.8,7.3,-2.7,0.0,0.0,3.0,19.3,New York
2019-11-26,13.6,1.4,11.0,-1.9,0.0,0.0,3.0,11.5,New York
2019-11-27,14.1,2.8,11.3,0.1,1.1,1.1,53.0,25.0,New York
2019-11-28,11.5,2.3,6.3,-4.5,0.0,0.0,3.0,37.5,New York
2019-11-29,5.3,-1.5,0.3,-7.0,0.0,0.0,3.0,27.5,New York
2019-11-30,5.9,-2.0,1.5,-6.5,0.0,0.0,3.0,16.2,New York
2019-12-01,3.5,-3.0,-2.5,-8.0,17.2,13.3,73.0,34.8,New York
2019-12-02,2.8,-0.0,-2.6,-6.4,15.0,3.3,75.0,31.5,New York
2019-12-03,3.2,-1.9,-3.3,-7.1,2.5,0.0,73.0,27.7,New York
2019-12-04,4.4,-2.4,0.2,-6.8,0.0,0.0,3.0,15.0,New York
2019-12-05,5.2,0.2,-0.6,-4.2,0.0,0.0,3.0,31.4,New York
2019-12-06,8.8,-2.2,3.5,-5.7,0.0,0.0,3.0,26.7,New York
2019-12-07,2.7,-2.9,-3.1,-6.8,0.0,0.0,3.0,22.8,New York
2019-12-08,4.5,-4.8,-0.9,-8.7,0.0,0.0,3.0,18.4,New York
2019-12-09,11.2,4.1,9.0,0.6,21.4,21.4,63.0,28.0,New York
2019-12-10,13.5,6.2,11.1,1.6,8.8,8.8,55.0,28.3,New York
2019-12-11,5.2,-0.3,0.9,-6.7,8.4,3.6,75.0,23.2,New York
2019-12-12,1.3,-3.9,-2.4,-8.8,0.0,0.0,3.0,21.9,New York
2019-12-13,9.7,-1.0,7.3,-4.1,14.6,14.6,61.0,15.6,New York
2019-12-14,12.9,7.2,10.1,1.9,22.1,22.1,63.0,28.0,New York
2019-12-15,8.4,1.3,2.4,-2.9,0.0,0.0,3.0,32.4,New York
2019-12-16,2.0,-0.7,-1.1,-4.3,1.3,0.2,73.0,13.0,New York
2019-12-17,0.8,-0.7,-3.1,-5.9,25.1,22.3,73.0,21.7,New York
2019-12-18,3.4,-4.5,-3.2,-11.7,0.3,0.0,71.0,30.8,New York
2019-12-19,-2.9,-8.9,-10.0,-16.4,0.0,0.0,2.0,34.2,New York
2019-12-20,1.4,-5.8,-4.3,-11.4,0.0,0.0,0.0,17.6,New York
2019-12-21,0.3,-5.8,-3.8,-10.8,0.0,0.0,3.0,14.8,New York
2019-12-22,8.5,-4.2,3.5,-8.3,0.0,0.0,1.0,18.1,New York
2019-12-23,11.4,-0.7,7.4,-4.7,0.0,0.0,3.0,17.6,New York
2019-12-24,7.3,-0.1,2.3,-4.9,0.0,0.0,3.0,21.4,New York
2019-12-25,6.0,-3.4,2.9,-7.3,0.0,0.0,3.0,10.0,New York
2019-12-26,6.9,-1.8,3.6,-4.8,0.3,0.3,51.0,12.0,New York
2019-12-27,9.8,5.5,7.1,3.0,0.1,0.1,51.0,16.2,New York
2019-12-28,8.8,1.4,5.1,-1.9,0.0,0.0,3.0,18.8,New York
2019-12-29,5.5,-0.4,2.5,-4.4,4.8,4.8,55.0,12.5,New York
2019-12-30,5.3,3.1,1.5,-2.4,22.7,22.7,61.0,28.3,New York
2019-12-31,6.6,2.1,2.5,-2.3,0.2,0.2,51.0,23.5,New York
2020-01-01,4.3,-0.6,-0.2,-5.2,0.0,0.0,3.0,28.2,New York
2020-01-02,8.9,-2.3,4.8,-6.5,0.0,0.0,3.0,17.3,New York
2020-01-03,9.3,2.2,7.1,-1.6,4.0,4.0,53.0,12.4,New York
2020-01-04,10.0,5.5,8.2,0.6,6.2,6.2,53.0,24.9,New York
2020-01-05,5.1,-1.5,-1.2,-5.5,0.9,0.9,53.0,37.1,New York
2020-01-06,7.6,-0.5,1.5,-4.3,1.3,0.0,73.0,25.9,New York
2020-01-07,6.0,-0.7,2.7,-5.2,0.8,0.6,71.0,18.9,New York
2020-01-08,5.0,-1.7,-2.1,-8.4,0.1,0.0,71.0,33.1,New York
2020-01-09,0.5,-5.0,-3.1,-10.9,0.0,0.0,3.0,23.2,New York
2020-01-10,11.1,-1.2,7.0,-5.8,0.0,0.0,3.0,24.8,New York
2020-01-11,18.3,7.8,14.5,5.5,0.2,0.2,51.0,34.2,New York
2020-01-12,18.7,6.7,14.6,2.8,2.7,2.7,61.0,45.6,New York
2020-01-13,8.8,1.1,7.8,-2.9,0.2,0.2,51.0,18.4,New York
2020-01-14,6.7,0.9,3.4,-1.6,0.3,0.3,51.0,15.3,New York
2020-01-15,9.3,2.9,5.9,-0.5,0.1,0.1,51.0,16.1,New York
2020-01-16,8.6,1.3,3.9,-5.9,1.8,1.8,53.0,38.8,New York
2020-01-17,0.7,-5.4,-7.3,-12.9,0.0,0.0,3.0,34.9,New York
2020-01-18,2.4,-6.3,-2.6,-11.6,8.4,0.6,75.0,24.2,New York
2020-01-19,7.0,-1.3,1.0,-6.8,1.5,1.5,53.0,28.7,New York
2020-01-20,-0.9,-7.2,-7.5,-13.7,0.0,0.0,3.0,26.1,New York
2020-01-21,1.1,-6.7,-4.2,-12.1,0.0,0.0,3.0,17.4,New York
2020-01-22,2.9,-5.4,-1.1,-9.4,0.0,0.0,2.0,9.4,New York
2020-01-23,6.9,-4.5,2.7,-8.8,0.0,0.0,3.0,9.9,New York
2020-01-24,9.5,-2.8,5.7,-6.6,0.0,0.0,3.0,12.7,New York
2020-01-25,9.6,0.8,6.6,-3.4,25.5,25.5,63.0,34.2,New York
2020-01-26,7.8,0.7,2.3,-2.9,0.0,0.0,3.0,22.7,New York
2020-01-27,7.2,-0.5,2.0,-5.3,0.0,0.0,3.0,22.3,New York
2020-01-28,5.4,-0.5,-0.3,-4.8,0.0,0.0,3.0,22.4,New York
2020-01-29,4.3,-2.4,-1.0,-6.7,0.0,0.0,3.0,19.0,New York
2020-01-30,1.2,-5.6,-2.2,-11.2,0.0,0.0,3.0,16.3,New York
2020-01-31,6.3,-2.8,3.1,-6.4,1.0,1.0,53.0,11.9,New York
2020-02-01,5.5,-0.9,3.4,-4.0,0.4,0.4,51.0,6.6,New York
2020-02-02,6.1,0.4,1.2,-2.5,3.2,2.3,73.0,20.3,New York
2020-02-03,12.4,0.0,8.2,-3.6,0.5,0.4,71.0,18.5,New York
2020-02-04,13.1,2.6,10.5,-0.3,2.3,2.3,53.0,17.6,New York
2020-02-05,9.0,3.3,7.7,-0.9,0.8,0.8,51.0,21.3,New York
2020-02-06,6.5,2.1,4.8,-1.6,16.1,16.1,63.0,19.1,New York
2020-02-07,13.9,0.9,9.5,-5.5,10.2,9.6,73.0,46.6,New York
2020-02-08,4.8,-2.4,-1.2,-7.8,0.0,0.0,3.0,26.2,New York
2020-02-09,6.5,-2.2,3.7,-6.0,0.0,0.0,3.0,13.2,New York
2020-02-10,8.8,2.7,4.2,-1.5,9.8,9.8,61.0,25.5,New York
2020-02-11,7.5,4.8,5.9,2.0,9.1,9.1,61.0,16.3,New York
2020-02-12,7.2,0.8,3.0,-4.4,0.3,0.3,51.0,23.3,New York
2020-02-13,6.5,2.2,4.4,-1.8,19.6,19.6,61.0,21.4,New York
2020-02-14,2.9,-6.9,-2.0,-13.5,0.0,0.0,3.0,27.2,New York
2020-02-15,-1.7,-9.3,-6.8,-14.7,0.0,0.0,3.0,20.9,New York
2020-02-16,7.6,-3.2,3.0,-8.6,0.0,0.0,3.0,16.8,New York
2020-02-17,9.7,-1.2,6.4,-5.0,0.0,0.0,3.0,15.3,New York
2020-02-18,9.2,0.4,7.5,-4.4,1.3,1.3,51.0,17.7,New York
2020-02-19,8.0,-0.6,3.6,-5.0,0.0,0.0,3.0,24.7,New York
2020-02-20,3.2,-3.3,-2.5,-8.7,0.0,0.0,3.0,19.4,New York
2020-02-21,1.7,-6.5,-2.9,-11.7,0.0,0.0,0.0,19.4,New York
2020-02-22,8.8,-3.6,2.9,-8.7,0.0,0.0,1.0,22.0,New York
2020-02-23,11.8,-2.8,6.4,-7.2,0.0,0.0,1.0,18.2,New York
2020-02-24,12.8,-1.4,9.1,-5.4,0.0,0.0,3.0,14.8,New York
2020-02-25,10.0,4.4,8.3,1.7,2.7,2.7,61.0,11.8,New York
2020-02-26,10.2,5.3,7.6,2.0,0.1,0.1,51.0,20.9,New York
2020-02-27,8.5,-1.0,4.7,-8.3,12.1,12.1,63.0,39.9,New York
2020-02-28,4.9,-2.7,-3.1,-9.6,0.0,0.0,3.0,34.8,New York
2020-02-29,2.5,-4.0,-5.2,-9.4,0.0,0.0,3.0,30.5,New York
2020-03-01,6.8,-4.7,0.9,-10.5,0.0,0.0,2.0,22.7,New York
2020-03-02,13.5,-1.5,10.0,-5.6,0.0,0.0,3.0,29.2,New York
2020-03-03,13.5,6.4,11.1,3.5,6.6,6.6,61.0,25.5,New York
2020-03-04,13.1,5.0,6.1,-0.5,3.3,3.3,63.0,34.3,New York
2020-03-05,10.5,1.2,6.9,-3.6,0.0,0.0,3.0,19.7,New York
2020-03-06,7.1,0.2,3.2,-3.0,4.2,4.2,53.0,21.4,New York
2020-03-07,8.2,1.0,1.6,-4.5,0.5,0.5,51.0,28.0,New York
2020-03-08,13.8,-2.5,8.6,-6.6,0.0,0.0,2.0,21.3,New York
2020-03-09,20.1,3.5,15.5,-0.4,0.0,0.0,3.0,21.4,New York
2020-03-10,15.8,8.4,12.1,4.5,0.3,0.3,51.0,28.0,New York
2020-03-11,12.5,2.7,9.9,-0.5,0.0,0.0,3.0,26.4,New York
2020-03-12,8.9,1.8,5.4,-1.0,0.7,0.7,51.0,18.4,New York
2020-03-13,19.6,6.9,15.7,3.3,10.6,10.6,61.0,35.3,New York
2020-03-14,12.4,3.9,8.0,-1.4,0.1,0.1,51.0,22.7,New York
2020-03-15,11.2,2.4,7.5,-0.9,0.3,0.3,51.0,13.6,New York
2020-03-16,6.6,-1.8,2.9,-7.2,0.0,0.0,3.0,22.3,New York
2020-03-17,12.1,3.6,8.5,-0.4,6.2,5.2,73.0,19.1,New York
2020-03-18,10.0,0.7,7.5,-2.9,0.0,0.0,3.0,18.7,New York
2020-03-19,12.5,4.7,11.7,0.2,17.9,17.9,63.0,20.9,New York
2020-03-20,23.6,6.9,20.4,5.0,3.8,3.8,61.0,36.7,New York
2020-03-21,17.1,4.2,14.6,-1.2,0.0,0.0,3.0,26.4,New York
2020-03-22,5.9,-0.6,2.1,-6.7,0.0,0.0,3.0,21.9,New York
2020-03-23,5.3,2.0,1.1,-3.3,29.6,27.8,73.0,27.6,New York
2020-03-24,14.0,0.6,10.8,-3.1,0.0,0.0,3.0,21.2,New York
2020-03-25,7.8,2.9,3.3,-1.5,0.5,0.5,51.0,26.7,New York
2020-03-26,13.8,0.5,11.0,-2.7,0.0,0.0,3.0,21.3,New York
2020-03-27,18.1,7.6,15.0,4.2,0.2,0.2,51.0,16.7,New York
2020-03-28,9.9,5.5,7.3,1.5,15.4,15.4,63.0,17.6,New York
2020-03-29,11.7,6.9,9.6,2.8,3.4,3.4,61.0,23.7,New York
2020-03-30,11.8,4.1,10.3,1.7,5.0,5.0,61.0,13.8,New York
2020-03-31,8.4,4.4,5.5,0.7,2.1,2.1,51.0,17.4,New York
2020-04-01,12.5,2.5,7.5,-2.2,0.0,0.0,3.0,19.1,New York
2020-04-02,13.5,2.6,7.2,-3.2,0.0,0.0,3.0,34.5,New York
2020-04-03,10.2,5.8,5.1,0.5,9.2,8.7,73.0,29.8,New York
2020-04-04,14.4,7.0,11.7,3.4,0.7,0.7,51.0,19.7,New York
2020-04-05,15.9,5.5,14.1,3.3,0.0,0.0,3.0,17.6,New York
2020-04-06,17.4,7.4,14.7,5.0,1.4,1.4,53.0,17.4,New York
2020-04-07,17.1,7.3,15.7,3.9,0.3,0.3,51.0,22.4,New York
2020-04-08,18.9,8.5,17.8,6.4,5.6,5.6,63.0,18.2,New York
2020-04-09,16.4,6.5,13.8,1.6,9.6,9.6,61.0,33.6,New York
2020-04-10,9.2,3.4,1.7,-3.3,1.4,1.3,71.0,39.1,New York
2020-04-11,11.2,2.2,5.7,-3.6,0.0,0.0,3.0,28.7,New York
2020-04-12,15.4,2.2,11.5,-1.3,0.0,0.0,3.0,28.8,New York
2020-04-13,18.7,12.2,15.8,7.5,41.5,41.5,63.0,50.9,New York
2020-04-14,13.4,6.2,10.8,1.2,0.0,0.0,3.0,23.6,New York
2020-04-15,10.9,4.5,6.7,-0.3,1.5,1.5,51.0,25.2,New York
2020-04-16,8.9,3.3,2.4,-1.5,0.2,0.2,51.0,27.9,New York
2020-04-17,10.3,-0.5,5.1,-4.2,1.7,1.7,53.0,21.1,New York
2020-04-18,8.7,3.8,5.1,-0.9,8.1,8.1,55.0,26.1,New York
2020-04-19,15.5,1.5,10.4,-2.6,0.0,0.0,3.0,31.6,New York
2020-04-20,11.9,6.0,8.5,2.7,0.0,0.0,3.0,21.5,New York
2020-04-21,15.5,4.8,11.6,-1.0,6.9,6.9,63.0,27.8,New York
2020-04-22,9.5,0.7,2.5,-4.3,0.0,0.0,3.0,31.7,New York
2020-04-23,9.8,0.9,7.0,-2.8,0.3,0.3,51.0,15.1,New York
2020-04-24,9.0,4.8,6.8,1.8,15.6,15.6,63.0,25.7,New York
2020-04-25,16.6,2.9,16.7,-0.1,0.0,0.0,3.0,18.1,New York
2020-04-26,9.5,6.0,5.9,1.3,8.8,8.8,55.0,36.7,New York
2020-04-27,8.2,4.4,3.0,-0.3,1.4,1.4,51.0,27.0,New York
2020-04-28,17.6,2.3,14.0,-1.3,0.0,0.0,3.0,22.4,New York
2020-04-29,13.6,4.1,9.3,1.7,1.5,1.5,53.0,25.8,New York
2020-04-30,15.4,9.4,11.0,5.1,24.6,24.6,63.0,43.5,New York
2020-05-01,18.5,11.1,18.4,9.7,10.8,10.8,63.0,21.1,New York
2020-05-02,21.5,8.9,18.5,5.3,0.0,0.0,3.0,26.7,New York
2020-05-03,24.6,11.1,23.1,8.9,4.7,4.7,63.0,19.0,New York
2020-05-04,20.1,9.2,18.3,5.2,0.5,0.5,51.0,31.6,New York
2020-05-05,15.0,6.7,12.1,2.0,0.0,0.0,3.0,21.4,New York
2020-05-06,11.6,6.4,7.3,3.7,3.4,3.4,53.0,19.3,New York
2020-05-07,17.0,5.5,12.1,1.8,0.0,0.0,3.0,23.1,New York
2020-05-08,10.9,5.5,8.5,2.9,9.5,9.5,61.0,13.8,New York
2020-05-09,8.1,0.6,1.6,-6.5,2.4,2.0,71.0,36.7,New York
2020-05-10,16.0,2.6,10.4,-2.5,0.0,0.0,3.0,30.5,New York
2020-05-11,15.0,5.8,12.3,2.5,2.5,2.5,55.0,25.6,New York
2020-05-12,14.8,4.9,9.1,0.4,0.0,0.0,3.0,30.5,New York
2020-05-13,15.8,2.6,10.9,-1.0,0.0,0.0,3.0,25.1,New York
2020-05-14,16.3,3.7,14.8,0.5,0.0,0.0,3.0,18.7,New York
2020-05-15,27.7,12.5,27.7,11.6,3.8,3.8,61.0,23.5,New York
2020-05-16,23.4,15.4,23.9,13.8,1.2,1.2,53.0,23.1,New York
2020-05-17,16.5,10.3,15.3,8.8,0.0,0.0,3.0,18.4,New York
2020-05-18,20.3,10.3,19.4,8.7,0.0,0.0,3.0,20.2,New York
2020-05-19,18.3,10.5,13.5,7.0,0.0,0.0,3.0,32.0,New York
2020-05-20,17.2,7.9,15.1,5.8,0.0,0.0,3.0,20.9,New York
2020-05-21,16.0,5.9,15.9,3.6,0.0,0.0,1.0,16.7,New York
2020-05-22,22.1,11.5,22.5,10.6,3.1,3.1,61.0,19.4,New York
2020-05-23,20.3,12.1,22.0,9.0,12.1,12.1,55.0,27.9,New York
2020-05-24,18.8,10.1,19.4,5.9,0.0,0.0,3.0,19.1,New York
2020-05-25,19.9,12.5,20.9,10.9,0.0,0.0,3.0,12.2,New York
2020-05-26,21.8,12.8,23.9,13.0,0.0,0.0,3.0,15.3,New York
2020-05-27,22.2,14.7,23.7,15.0,0.0,0.0,3.0,19.7,New York
2020-05-28,22.9,15.8,23.6,16.4,0.9,0.9,51.0,27.4,New York
2020-05-29,25.8,17.9,28.1,18.4,1.0,1.0,51.0,20.3,New York
2020-05-30,26.1,19.8,25.5,17.9,4.6,4.6,63.0,19.4,New York
2020-05-31,20.5,12.7,16.9,8.9,0.0,0.0,2.0,29.7,New York
2020-06-01,19.6,9.1,16.7,6.4,0.3,0.3,51.0,22.6,New York
2020-06-02,21.6,12.1,19.6,10.3,0.0,0.0,3.0,23.4,New York
2020-06-03,28.8,15.0,30.0,14.5,8.3,8.3,61.0,21.7,New York
2020-06-04,29.1,17.1,30.1,18.4,0.0,0.0,3.0,21.8,New York
2020-06-05,24.2,20.2,27.5,21.9,22.7,22.7,63.0,16.6,New York
2020-06-06,29.4,20.5,32.0,18.0,4.1,4.1,55.0,23.7,New York
2020-06-07,24.6,15.9,22.4,13.3,0.0,0.0,3.0,28.0,New York
2020-06-08,25.4,13.6,24.1,11.5,0.0,0.0,3.0,16.6,New York
2020-06-09,30.4,14.2,31.1,14.1,0.0,0.0,3.0,18.0,New York
2020-06-10,26.9,19.2,29.5,20.7,0.0,0.0,3.0,26.9,New York
2020-06-11,28.4,22.3,30.3,23.3,21.7,21.7,65.0,26.2,New York
2020-06-12,28.5,19.0,28.1,19.1,0.0,0.0,3.0,19.3,New York
2020-06-13,22.8,14.9,22.3,11.7,0.0,0.0,1.0,23.6,New York
2020-06-14,22.1,12.1,23.2,9.0,0.0,0.0,2.0,21.0,New York
2020-06-15,22.7,14.5,21.5,14.3,0.0,0.0,3.0,18.4,New York
2020-06-16,24.2,14.0,23.3,14.1,0.0,0.0,3.0,21.8,New York
2020-06-17,24.6,14.4,26.0,14.5,0.0,0.0,3.0,18.5,New York
2020-06-18,23.5,17.6,25.1,18.6,2.0,2.0,53.0,15.7,New York
2020-06-19,24.9,18.6,27.0,20.6,0.8,0.8,51.0,17.5,New York
2020-06-20,27.1,18.6,30.4,20.8,0.6,0.6,53.0,18.2,New York
2020-06-21,27.6,19.3,31.1,22.1,0.2,0.2,51.0,18.7,New York
2020-06-22,30.5,20.3,34.3,23.0,0.0,0.0,2.0,21.6,New York
2020-06-23,27.8,20.3,30.0,22.8,0.0,0.0,3.0,25.4,New York
2020-06-24,30.1,21.5,29.8,22.0,0.1,0.1,51.0,23.7,New York
2020-06-25,28.6,18.4,29.4,19.1,0.0,0.0,3.0,23.3,New York
2020-06-26,30.3,18.5,29.6,19.9,0.1,0.1,51.0,14.6,New York
2020-06-27,26.5,18.4,28.2,19.3,5.9,5.9,63.0,24.3,New York
2020-06-28,28.8,20.0,32.9,22.6,2.5,2.5,53.0,17.3,New York
2020-06-29,29.1,20.1,30.5,21.6,0.7,0.7,51.0,18.7,New York
2020-06-30,25.5,19.1,27.9,19.5,11.3,11.3,63.0,14.0,New York
2020-07-01,26.6,19.7,30.7,22.1,7.2,7.2,63.0,11.6,New York
2020-07-02,31.8,19.9,33.5,22.2,0.0,0.0,3.0,13.7,New York
2020-07-03,31.6,22.0,35.1,24.3,13.5,13.5,63.0,12.3,New York
2020-07-04,28.9,20.7,31.5,22.7,5.6,5.6,63.0,18.2,New York
2020-07-05,32.5,21.6,36.8,23.9,0.1,0.1,51.0,22.3,New York
